logFC,AveExpr,t,P.Value,adj.P.Val,B,Symbol
3.07098133496258,4.03089806737161,5.0013653618084,0.000152814948936387,0.00325990361605967,1.03531698469962,NCRNA00152
3.06931548945179,3.1486987040143,4.35001096562847,0.000557564293562795,0.00809449760586833,-0.119993988825801,PLEKHG1
3.06562387298222,4.74379064848915,6.16280940151318,1.72865596465383e-05,0.000753335044705698,3.15718543520088,SLC1A5
3.04819803148813,6.80208090994485,8.83044188069538,2.29178781086766e-07,4.92117862228075e-05,7.3540130465465,KLRD1
3.02912114455757,4.21380606715622,5.58911604375992,4.96038016609077e-05,0.00151567171741662,2.13174269870774,C8orf80
3.01090564093427,7.06070725224781,6.56535666700889,8.47571238660739e-06,0.000453649706598617,3.67912283037729,PLXND1
2.99923684167784,5.07948151316661,6.26547774813879,1.43827814191787e-05,0.000655443896102573,3.31611163655687,CRIM1
2.97215415073729,4.73441664075695,5.78737142829845,3.42855512322577e-05,0.00120985518175777,2.50050623222334,TRGC2
2.94668254049011,5.24316774935828,7.5015824416185,1.75926742080463e-06,0.000167025686677582,5.37650739613936,ADAM19
2.93669626624539,5.00673514123087,6.41634015639459,1.10060341714709e-05,0.000541809398256053,3.59765453104341,GPR183
2.93304727724161,4.32263024895408,8.2176740896716,5.71032557408505e-07,7.72374039958696e-05,6.47089831114983,KATNAL1
2.92141806842904,2.16765657824331,4.92850862251472,0.000176213239897502,0.00361783293143916,0.969784247215798,RORC
2.91781304557389,6.52641983841582,7.34320280457603,2.27652338177059e-06,0.00020630993147296,5.05539029353656,AUTS2
2.91142310234818,3.35210615082842,5.00112297419473,0.000152887236774981,0.00325990361605967,1.11096534001748,CCDC50
2.9055177313698,5.11152769105559,5.79773263296312,3.36349998944418e-05,0.00119749608999184,2.48202169088345,F2R
